reporting_name,period,scientific,family,genus,species,common_name,display_name,n_deployments,n_deployments_present,occurrence_percent,occurrence_se,average_abundance,abundance_se
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Penaeidae Melicertus latisulcatus,Penaeidae,Melicertus,latisulcatus,King prawn,<i>Melicertus latisulcatus</i><br>(King prawn),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Penaeidae Penaeidae spp,Penaeidae,Penaeidae,spp,Penaeidae Penaeidae spp,<i>Penaeidae spp</i><br>(Penaeidae Penaeidae spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pentacerotidae Parazanclistius hutchinsi,Pentacerotidae,Parazanclistius,hutchinsi,Short Boarfish,<i>Parazanclistius hutchinsi</i><br>(Short Boarfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pentacerotidae Paristiopterus gallipavo,Pentacerotidae,Paristiopterus,gallipavo,Yellowspotted boarfish,<i>Paristiopterus gallipavo</i><br>(Yellowspotted boarfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pentacerotidae Pentaceropsis recurvirostris,Pentacerotidae,Pentaceropsis,recurvirostris,Longsnout boarfish,<i>Pentaceropsis recurvirostris</i><br>(Longsnout boarfish),12,2,16.666666666666668,10.758287072798382,0.3333333333333333,0.25623537159526916
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pentanchidae Asymbolus vincenti,Pentanchidae,Asymbolus,vincenti,Gulf catshark,<i>Asymbolus vincenti</i><br>(Gulf catshark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Phalacrocoracidae Phalacrocorax fuscescens,Phalacrocoracidae,Phalacrocorax,fuscescens,Cormorant,<i>Phalacrocorax fuscescens</i><br>(Cormorant),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Phalacrocoracidae Phalacrocorax spp,Phalacrocoracidae,Phalacrocorax,spp,Cormorant,<i>Phalacrocorax spp</i><br>(Cormorant),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Phalacrocoracidae Phalacrocorax varius,Phalacrocoracidae,Phalacrocorax,varius,Pied cormorant,<i>Phalacrocorax varius</i><br>(Pied cormorant),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Phylum Cnidaria Phylum Cnidaria spp,Phylum Cnidaria,Phylum Cnidaria,spp,Phylum Cnidaria Phylum Cnidaria spp,<i>Phylum Cnidaria spp</i><br>(Phylum Cnidaria Phylum Cnidaria spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pinguipedidae Parapercis haackei,Pinguipedidae,Parapercis,haackei,Wavy grubfish,<i>Parapercis haackei</i><br>(Wavy grubfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pinguipedidae Parapercis ramsayi,Pinguipedidae,Parapercis,ramsayi,Spotted grubfish,<i>Parapercis ramsayi</i><br>(Spotted grubfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pinnidae Pinna dolabrata,Pinnidae,Pinna,dolabrata,Australian razor clam,<i>Pinna dolabrata</i><br>(Australian razor clam),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Plagusiidae Guinusia chabrus,Plagusiidae,Guinusia,chabrus,Red bait crab,<i>Guinusia chabrus</i><br>(Red bait crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Platycephalidae Platycephalus aurimaculatus,Platycephalidae,Platycephalus,aurimaculatus,Toothy flathead,<i>Platycephalus aurimaculatus</i><br>(Toothy flathead),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Platycephalidae Platycephalus bassensis,Platycephalidae,Platycephalus,bassensis,Southern sand flathead,<i>Platycephalus bassensis</i><br>(Southern sand flathead),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Platycephalidae Platycephalus grandispinis,Platycephalidae,Platycephalus,grandispinis,Longspine flathead,<i>Platycephalus grandispinis</i><br>(Longspine flathead),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Platycephalidae Platycephalus laevigatus,Platycephalidae,Platycephalus,laevigatus,Rock Flathead,<i>Platycephalus laevigatus</i><br>(Rock Flathead),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Platycephalidae Platycephalus speculator,Platycephalidae,Platycephalus,speculator,Southern bluespotted flathead,<i>Platycephalus speculator</i><br>(Southern bluespotted flathead),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Platycephalidae Platycephalus spp,Platycephalidae,Platycephalus,spp,Platycephalidae Platycephalus spp,<i>Platycephalus spp</i><br>(Platycephalidae Platycephalus spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Plesiopidae Paraplesiops meleagris,Plesiopidae,Paraplesiops,meleagris,Southern blue devil,<i>Paraplesiops meleagris</i><br>(Southern blue devil),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Plesiopidae Trachinops noarlungae,Plesiopidae,Trachinops,noarlungae,Yellowhead hulafish,<i>Trachinops noarlungae</i><br>(Yellowhead hulafish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pleuronectidae Ammotretis elongatus,Pleuronectidae,Ammotretis,elongatus,Elongate Flounder,<i>Ammotretis elongatus</i><br>(Elongate Flounder),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pleuronectidae Ammotretis spp,Pleuronectidae,Ammotretis,spp,bay flounder,<i>Ammotretis spp</i><br>(bay flounder),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pleuronectidae Pleuronectidae spp,Pleuronectidae,Pleuronectidae,spp,Pleuronectidae Pleuronectidae spp,<i>Pleuronectidae spp</i><br>(Pleuronectidae Pleuronectidae spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pleuronectidae Rhombosolea spp,Pleuronectidae,Rhombosolea,spp,Pleuronectidae Rhombosolea spp,<i>Rhombosolea spp</i><br>(Pleuronectidae Rhombosolea spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Plotosidae Cnidoglanis macrocephalus,Plotosidae,Cnidoglanis,macrocephalus,Estuary Cobbler,<i>Cnidoglanis macrocephalus</i><br>(Estuary Cobbler),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Polychaeta Polychaeta spp,Polychaeta,Polychaeta,spp,Polychaeta Polychaeta spp,<i>Polychaeta spp</i><br>(Polychaeta Polychaeta spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pomacentridae Parma victoriae,Pomacentridae,Parma,victoriae,Victorian scalyfin,<i>Parma victoriae</i><br>(Victorian scalyfin),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Portunidae Portunus armatus,Portunidae,Portunus,armatus,Blue swimmer crab,<i>Portunus armatus</i><br>(Blue swimmer crab),12,6,50,14.433756729740644,0.5,0.15075567228888181
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sciaenidae Argyrosomus japonicus,Sciaenidae,Argyrosomus,japonicus,Mulloway,<i>Argyrosomus japonicus</i><br>(Mulloway),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Scombridae Scomber australasicus,Scombridae,Scomber,australasicus,Blue mackerel,<i>Scomber australasicus</i><br>(Blue mackerel),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Scorpididae Scorpis aequipinnis,Scorpididae,Scorpis,aequipinnis,Sea sweep,<i>Scorpis aequipinnis</i><br>(Sea sweep),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Scorpididae Scorpis georgiana,Scorpididae,Scorpis,georgiana,Banded sweep,<i>Scorpis georgiana</i><br>(Banded sweep),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Scorpididae Scorpis lineolata,Scorpididae,Scorpis,lineolata,Silver sweep,<i>Scorpis lineolata</i><br>(Silver sweep),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Scyllaridae Ibacus peronii,Scyllaridae,Ibacus,peronii,Balmain bug,<i>Ibacus peronii</i><br>(Balmain bug),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sepiidae Sepia apama,Sepiidae,Sepia,apama,Giant cuttlefish,<i>Sepia apama</i><br>(Giant cuttlefish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Serranidae Caesioperca lepidoptera,Serranidae,Caesioperca,lepidoptera,Butterfly perch,<i>Caesioperca lepidoptera</i><br>(Butterfly perch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Serranidae Caesioperca rasor,Serranidae,Caesioperca,rasor,Barber perch,<i>Caesioperca rasor</i><br>(Barber perch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Serranidae Hypoplectrodes nigroruber,Serranidae,Hypoplectrodes,nigroruber,Banded seaperch,<i>Hypoplectrodes nigroruber</i><br>(Banded seaperch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Serranidae Othos dentex,Serranidae,Othos,dentex,Harlequin fish,<i>Othos dentex</i><br>(Harlequin fish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sillaginidae Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,King George whiting,<i>Sillaginodes punctatus</i><br>(King George whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sillaginidae Sillago bassensis,Sillaginidae,Sillago,bassensis,Southern School Whiting,<i>Sillago bassensis</i><br>(Southern School Whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sillaginidae Sillago schomburgkii,Sillaginidae,Sillago,schomburgkii,Yellowfin whiting,<i>Sillago schomburgkii</i><br>(Yellowfin whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sillaginidae Sillago spp,Sillaginidae,Sillago,spp,Sand whiting,<i>Sillago spp</i><br>(Sand whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sparidae Chrysophrys auratus,Sparidae,Chrysophrys,auratus,Snapper,<i>Chrysophrys auratus</i><br>(Snapper),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sphyraenidae Sphyraena novaehollandiae,Sphyraenidae,Sphyraena,novaehollandiae,Snook,<i>Sphyraena novaehollandiae</i><br>(Snook),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Sphyrnidae Sphyrna zygaena,Sphyrnidae,Sphyrna,zygaena,Smooth hammerhead,<i>Sphyrna zygaena</i><br>(Smooth hammerhead),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Syngnathidae Hippocampus spp,Syngnathidae,Hippocampus,spp,Seahorse,<i>Hippocampus spp</i><br>(Seahorse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Syngnathidae Leptoichthys fistularius,Syngnathidae,Leptoichthys,fistularius,Brushtail pipefish,<i>Leptoichthys fistularius</i><br>(Brushtail pipefish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Syngnathidae Lissocampus runa,Syngnathidae,Lissocampus,runa,Javelin Pipefish,<i>Lissocampus runa</i><br>(Javelin Pipefish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Syngnathidae Phyllopteryx taeniolatus,Syngnathidae,Phyllopteryx,taeniolatus,Weedy seadragon,<i>Phyllopteryx taeniolatus</i><br>(Weedy seadragon),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Syngnathidae Syngnathidae spp,Syngnathidae,Syngnathidae,spp,Pipefish,<i>Syngnathidae spp</i><br>(Pipefish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Terapontidae Helotes octolineatus,Terapontidae,Helotes,octolineatus,Western striped grunter,<i>Helotes octolineatus</i><br>(Western striped grunter),12,2,16.666666666666668,10.758287072798382,0.25,0.17943514064131835
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tetraodontidae Contusus brevicaudus,Tetraodontidae,Contusus,brevicaudus,Prickly Toadfish,<i>Contusus brevicaudus</i><br>(Prickly Toadfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tetraodontidae Contusus richei,Tetraodontidae,Contusus,richei,Barred Toadfish,<i>Contusus richei</i><br>(Barred Toadfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tetraodontidae Omegophora armilla,Tetraodontidae,Omegophora,armilla,Ringed toadfish,<i>Omegophora armilla</i><br>(Ringed toadfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tetraodontidae Tetractenos glaber,Tetraodontidae,Tetractenos,glaber,Smooth toadfish,<i>Tetractenos glaber</i><br>(Smooth toadfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tetraodontidae Torquigener pleurogramma,Tetraodontidae,Torquigener,pleurogramma,Weeping toadfish,<i>Torquigener pleurogramma</i><br>(Weeping toadfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tetrarogidae Gymnapistes marmoratus,Tetrarogidae,Gymnapistes,marmoratus,Soldier,<i>Gymnapistes marmoratus</i><br>(Soldier),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Triakidae Furgaleus macki,Triakidae,Furgaleus,macki,Whiskery shark,<i>Furgaleus macki</i><br>(Whiskery shark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Triakidae Mustelus antarcticus,Triakidae,Mustelus,antarcticus,Gummy shark,<i>Mustelus antarcticus</i><br>(Gummy shark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Triglidae Chelidonichthys kumu,Triglidae,Chelidonichthys,kumu,Red Gurnard,<i>Chelidonichthys kumu</i><br>(Red Gurnard),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Triglidae Lepidotrigla papilio,Triglidae,Lepidotrigla,papilio,Spiny Gurnard,<i>Lepidotrigla papilio</i><br>(Spiny Gurnard),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Triglidae Lepidotrigla spp,Triglidae,Lepidotrigla,spp,butterfly gurnard,<i>Lepidotrigla spp</i><br>(butterfly gurnard),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Triglidae Lepidotrigla vanessa,Triglidae,Lepidotrigla,vanessa,Butterfly Gurnard,<i>Lepidotrigla vanessa</i><br>(Butterfly Gurnard),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Tripterygiidae Helcogramma decurrens,Tripterygiidae,Helcogramma,decurrens,Black-throated triplefin,<i>Helcogramma decurrens</i><br>(Black-throated triplefin),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Trygonorrhinidae Aptychotrema vincentiana,Trygonorrhinidae,Aptychotrema,vincentiana,Western shovelnose ray,<i>Aptychotrema vincentiana</i><br>(Western shovelnose ray),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Trygonorrhinidae Trygonorrhina dumerilii,Trygonorrhinidae,Trygonorrhina,dumerilii,Southern fiddler ray,<i>Trygonorrhina dumerilii</i><br>(Southern fiddler ray),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Urolophidae Trygonoptera mucosa,Urolophidae,Trygonoptera,mucosa,Western shovelnose stingaree,<i>Trygonoptera mucosa</i><br>(Western shovelnose stingaree),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Urolophidae Urolophus cruciatus,Urolophidae,Urolophus,cruciatus,Banded Stingaree,<i>Urolophus cruciatus</i><br>(Banded Stingaree),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Urolophidae Urolophus gigas,Urolophidae,Urolophus,gigas,Spotted stingaree,<i>Urolophus gigas</i><br>(Spotted stingaree),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aplodactylidae Aplodactylus arctidens,Aplodactylidae,Aplodactylus,arctidens,Marblefish,<i>Aplodactylus arctidens</i><br>(Marblefish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Apogonidae Siphamia cephalotes,Apogonidae,Siphamia,cephalotes,Wood's siphonfish,<i>Siphamia cephalotes</i><br>(Wood's siphonfish),72,1,1.3888888888888888,1.3792101027561323,0.013888888888888888,0.01388888888888889
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Apogonidae Vincentia conspersa,Apogonidae,Vincentia,conspersa,Southern cardinalfish,<i>Vincentia conspersa</i><br>(Southern cardinalfish),72,1,1.3888888888888888,1.3792101027561323,0.013888888888888888,0.01388888888888889
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aracanidae Anoplocapros amygdaloides,Aracanidae,Anoplocapros,amygdaloides,Western smooth boxfish,<i>Anoplocapros amygdaloides</i><br>(Western smooth boxfish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aracanidae Anoplocapros lenticularis,Aracanidae,Anoplocapros,lenticularis,White-barred boxfish,<i>Anoplocapros lenticularis</i><br>(White-barred boxfish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aracanidae Aracana aurita,Aracanidae,Aracana,aurita,Shaws cowfish,<i>Aracana aurita</i><br>(Shaws cowfish),72,1,1.3888888888888888,1.3792101027561323,0.013888888888888888,0.01388888888888889
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aracanidae Aracana ornata,Aracanidae,Aracana,ornata,Ornate cowfish,<i>Aracana ornata</i><br>(Ornate cowfish),72,17,23.61111111111111,5.0050343311202905,0.2638888888888889,0.05931618532716555
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aracanidae Aracana spp,Aracanidae,Aracana,spp,Cowfish,<i>Aracana spp</i><br>(Cowfish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Arripidae Arripis georgianus,Arripidae,Arripis,georgianus,Australian herring,<i>Arripis georgianus</i><br>(Australian herring),72,27,37.5,5.70544330734548,2.138888888888889,0.5777924489530119
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Arripidae Arripis trutta,Arripidae,Arripis,trutta,Eastern Australian Salmon,<i>Arripis trutta</i><br>(Eastern Australian Salmon),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Arripidae Arripis truttaceus,Arripidae,Arripis,truttaceus,Western Australian salmon,<i>Arripis truttaceus</i><br>(Western Australian salmon),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Asteriidae Asteriidae spp,Asteriidae,Asteriidae,spp,Asteriidae Asteriidae spp,<i>Asteriidae spp</i><br>(Asteriidae Asteriidae spp),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Asteriidae Coscinasterias muricata,Asteriidae,Coscinasterias,muricata,Eleven arm seastar,<i>Coscinasterias muricata</i><br>(Eleven arm seastar),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Atherinidae Atherinidae spp,Atherinidae,Atherinidae,spp,Hardyhead,<i>Atherinidae spp</i><br>(Hardyhead),72,2,2.7777777777777777,1.936713024384434,0.041666666666666664,0.03088103783315228
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Atherinidae Atherinosoma microstoma,Atherinidae,Atherinosoma,microstoma,Smallmouth Hardyhead,<i>Atherinosoma microstoma</i><br>(Smallmouth Hardyhead),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Aulopidae Latropiscis purpurissatus,Aulopidae,Latropiscis,purpurissatus,Sergeant baker,<i>Latropiscis purpurissatus</i><br>(Sergeant baker),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Berycidae Centroberyx gerrardi,Berycidae,Centroberyx,gerrardi,Bight redfish,<i>Centroberyx gerrardi</i><br>(Bight redfish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Berycidae Centroberyx lineatus,Berycidae,Centroberyx,lineatus,Swallowtail,<i>Centroberyx lineatus</i><br>(Swallowtail),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Blenniidae Omobranchus anolius,Blenniidae,Omobranchus,anolius,Oyster Blenny,<i>Omobranchus anolius</i><br>(Oyster Blenny),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Blenniidae Parablennius tasmanianus,Blenniidae,Parablennius,tasmanianus,Tasmanian Blenny,<i>Parablennius tasmanianus</i><br>(Tasmanian Blenny),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Callionymidae Eocallionymus papilio,Callionymidae,Eocallionymus,papilio,Painted Stinkfish,<i>Eocallionymus papilio</i><br>(Painted Stinkfish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Callorhinchidae Callorhinchus milii,Callorhinchidae,Callorhinchus,milii,Elephant fish,<i>Callorhinchus milii</i><br>(Elephant fish),72,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Pre-bloom,Carangidae Pseudocaranx georgianus,Carangidae,Pseudocaranx,georgianus,Silver trevally,<i>Pseudocaranx georgianus</i><br>(Silver trevally),72,0,0,0,0,0
